EUROSYS_ITEM,Item,Time,Value
A54,Structural reverse operations,2017-03-31,0
A54,Structural reverse operations,2009-06-26,0
A54,Structural reverse operations,2009-07-03,0
A54,Structural reverse operations,2009-07-10,0
A54,Structural reverse operations,2009-07-17,0
A54,Structural reverse operations,2010-04-09,0
A54,Structural reverse operations,2010-04-16,0
A54,Structural reverse operations,2010-04-23,0
A54,Structural reverse operations,2010-04-30,0
A54,Structural reverse operations,2010-05-07,0
A54,Structural reverse operations,2010-05-14,0
A54,Structural reverse operations,2010-05-21,0
A54,Structural reverse operations,2010-05-28,0
A54,Structural reverse operations,2010-06-04,0
A54,Structural reverse operations,2010-06-11,0
A54,Structural reverse operations,2010-06-18,0
A54,Structural reverse operations,2010-06-25,0
A54,Structural reverse operations,2010-07-02,0
A54,Structural reverse operations,2010-07-09,0
A54,Structural reverse operations,2010-07-16,0
A54,Structural reverse operations,2010-07-23,0
A54,Structural reverse operations,2010-07-30,0
A54,Structural reverse operations,2010-08-06,0
A54,Structural reverse operations,2011-04-29,0
A54,Structural reverse operations,2011-05-06,0
A54,Structural reverse operations,2011-05-13,0
A54,Structural reverse operations,2011-05-20,0
A54,Structural reverse operations,2011-05-27,0
A54,Structural reverse operations,2011-06-03,0
A54,Structural reverse operations,2011-06-10,0
A54,Structural reverse operations,2011-06-17,0
A54,Structural reverse operations,2011-06-24,0
A54,Structural reverse operations,2011-07-01,0
A54,Structural reverse operations,2011-07-08,0
A54,Structural reverse operations,2011-07-15,0
A54,Structural reverse operations,2011-07-22,0
A54,Structural reverse operations,2011-07-29,0
A54,Structural reverse operations,2011-08-05,0
A54,Structural reverse operations,2011-08-12,0
A54,Structural reverse operations,2011-08-19,0
A54,Structural reverse operations,2011-08-26,0
A54,Structural reverse operations,2011-09-02,0
A54,Structural reverse operations,2012-05-25,0
A54,Structural reverse operations,2012-06-01,0
A54,Structural reverse operations,2012-06-08,0
A54,Structural reverse operations,2012-06-15,0
A54,Structural reverse operations,2012-06-22,0
A54,Structural reverse operations,2012-06-29,0
A54,Structural reverse operations,2012-07-06,0
A54,Structural reverse operations,2012-07-13,0
A54,Structural reverse operations,2012-07-20,0
A54,Structural reverse operations,2012-07-27,0
A54,Structural reverse operations,2012-08-03,0
A54,Structural reverse operations,2012-08-10,0
A54,Structural reverse operations,2012-08-17,0
A54,Structural reverse operations,2012-08-24,0
A54,Structural reverse operations,2012-08-31,0
A54,Structural reverse operations,2012-09-07,0
A54,Structural reverse operations,2012-09-14,0
A54,Structural reverse operations,2012-09-21,0
A54,Structural reverse operations,2013-06-14,0
A54,Structural reverse operations,2013-06-21,0
A54,Structural reverse operations,2013-06-28,0
A54,Structural reverse operations,2013-07-05,0
A54,Structural reverse operations,2013-07-12,0
A54,Structural reverse operations,2013-07-19,0
A54,Structural reverse operations,2013-07-26,0
A54,Structural reverse operations,2013-08-02,0
A54,Structural reverse operations,2013-08-09,0
A54,Structural reverse operations,2013-08-16,0
A54,Structural reverse operations,2013-08-23,0
A54,Structural reverse operations,2013-08-30,0
A54,Structural reverse operations,2013-09-06,0
A54,Structural reverse operations,2013-09-13,0
A54,Structural reverse operations,2013-09-20,0
A54,Structural reverse operations,2013-09-27,0
A54,Structural reverse operations,2013-10-04,0
A54,Structural reverse operations,2013-10-11,0
A54,Structural reverse operations,2013-10-18,0
A54,Structural reverse operations,2014-07-04,0
A54,Structural reverse operations,2014-07-11,0
A54,Structural reverse operations,2014-07-18,0
A54,Structural reverse operations,2014-07-25,0
A54,Structural reverse operations,2014-08-01,0
A54,Structural reverse operations,2014-08-08,0
A54,Structural reverse operations,2014-08-15,0
A54,Structural reverse operations,2014-08-22,0
A54,Structural reverse operations,2014-08-29,0
A54,Structural reverse operations,2014-09-05,0
A54,Structural reverse operations,2014-09-12,0
A54,Structural reverse operations,2014-09-19,0
A54,Structural reverse operations,2014-09-26,0
A54,Structural reverse operations,2014-10-03,0
A54,Structural reverse operations,2014-10-10,0
A54,Structural reverse operations,2014-10-17,0
A54,Structural reverse operations,2014-10-24,0
A54,Structural reverse operations,2014-10-31,0
A54,Structural reverse operations,2014-11-07,0
A54,Structural reverse operations,2015-07-31,0
A54,Structural reverse operations,2015-08-07,0
A54,Structural reverse operations,2015-08-14,0
A54,Structural reverse operations,2015-08-21,0
A54,Structural reverse operations,2015-08-28,0
A54,Structural reverse operations,2015-09-04,0
A54,Structural reverse operations,2015-09-11,0
A54,Structural reverse operations,2015-09-18,0
A54,Structural reverse operations,2015-09-25,0
A54,Structural reverse operations,2015-10-02,0
A54,Structural reverse operations,2015-10-09,0
A54,Structural reverse operations,2015-10-16,0
A54,Structural reverse operations,2015-10-23,0
A54,Structural reverse operations,2015-10-30,0
A54,Structural reverse operations,2015-11-06,0
A54,Structural reverse operations,2015-11-13,0
A54,Structural reverse operations,2015-11-20,0
A54,Structural reverse operations,2015-11-27,0
A54,Structural reverse operations,2015-12-04,0
A54,Structural reverse operations,2016-08-19,0
A54,Structural reverse operations,2016-08-26,0
A54,Structural reverse operations,2016-09-02,0
A54,Structural reverse operations,2016-09-09,0
A54,Structural reverse operations,2016-09-16,0
A54,Structural reverse operations,2016-09-23,0
A54,Structural reverse operations,2016-09-30,0
A54,Structural reverse operations,2016-10-07,0
A54,Structural reverse operations,2016-10-14,0
A54,Structural reverse operations,2016-10-21,0
A54,Structural reverse operations,2016-10-28,0
A54,Structural reverse operations,2016-11-04,0
A54,Structural reverse operations,2016-11-11,0
A54,Structural reverse operations,2016-11-18,0
A54,Structural reverse operations,2016-11-25,0
A54,Structural reverse operations,2016-12-02,0
A54,Structural reverse operations,2016-12-09,0
A54,Structural reverse operations,2016-12-16,0
A54,Structural reverse operations,2016-12-23,0
A54,Structural reverse operations,2017-09-15,0
A54,Structural reverse operations,2017-09-22,0
A54,Structural reverse operations,2017-09-29,0
A54,Structural reverse operations,2017-10-06,0
A54,Structural reverse operations,2017-10-13,0
A54,Structural reverse operations,2017-10-20,0
A54,Structural reverse operations,2017-10-27,0
A54,Structural reverse operations,2017-11-03,0
A54,Structural reverse operations,2017-11-10,0
A54,Structural reverse operations,2017-11-17,0
A54,Structural reverse operations,2017-11-24,0
A54,Structural reverse operations,2017-12-01,0
A54,Structural reverse operations,2017-12-08,0
A54,Structural reverse operations,2017-12-15,0
A54,Structural reverse operations,2008-01-04,0
A54,Structural reverse operations,2008-01-11,0
A54,Structural reverse operations,2008-01-18,0
A54,Structural reverse operations,2008-01-25,0
A54,Structural reverse operations,2008-02-01,0
A54,Structural reverse operations,2008-02-08,0
A54,Structural reverse operations,2008-02-15,0
A54,Structural reverse operations,2008-11-07,0
A54,Structural reverse operations,2008-11-14,0
A54,Structural reverse operations,2008-11-21,0
A54,Structural reverse operations,2008-11-28,0
A54,Structural reverse operations,2008-12-05,0
A54,Structural reverse operations,2008-12-12,0
A54,Structural reverse operations,2008-12-19,0
A54,Structural reverse operations,2008-12-26,0
A54,Structural reverse operations,2009-01-02,0
A54,Structural reverse operations,2009-01-09,0
A54,Structural reverse operations,2009-01-16,0
A54,Structural reverse operations,2009-01-23,0
A54,Structural reverse operations,2009-01-30,0
A54,Structural reverse operations,2009-02-06,0
A54,Structural reverse operations,2009-02-13,0
A54,Structural reverse operations,2009-02-20,0
A54,Structural reverse operations,2009-02-27,0
A54,Structural reverse operations,2009-03-06,0
A54,Structural reverse operations,2009-03-13,0
A54,Structural reverse operations,2009-12-04,0
A54,Structural reverse operations,2009-12-11,0
A54,Structural reverse operations,2009-12-18,0
A54,Structural reverse operations,2009-12-25,0
A54,Structural reverse operations,2010-01-01,0
A54,Structural reverse operations,2010-01-08,0
A54,Structural reverse operations,2010-01-15,0
A54,Structural reverse operations,2010-01-22,0
A54,Structural reverse operations,2010-01-29,0
A54,Structural reverse operations,2010-02-05,0
A54,Structural reverse operations,2010-02-12,0
A54,Structural reverse operations,2010-02-19,0
A54,Structural reverse operations,2010-02-26,0
A54,Structural reverse operations,2010-03-05,0
A54,Structural reverse operations,2010-03-12,0
A54,Structural reverse operations,2010-03-19,0
A54,Structural reverse operations,2010-03-26,0
A54,Structural reverse operations,2010-04-02,0
A54,Structural reverse operations,2010-12-24,0
A54,Structural reverse operations,2010-12-31,0
A54,Structural reverse operations,2011-01-07,0
A54,Structural reverse operations,2011-01-14,0
A54,Structural reverse operations,2011-01-21,0
A54,Structural reverse operations,2011-01-28,0
A54,Structural reverse operations,2011-02-04,0
A54,Structural reverse operations,2011-02-11,0
A54,Structural reverse operations,2011-02-18,0
A54,Structural reverse operations,2011-02-25,0
A54,Structural reverse operations,2011-03-04,0
A54,Structural reverse operations,2011-03-11,0
A54,Structural reverse operations,2011-03-18,0
A54,Structural reverse operations,2011-03-25,0
A54,Structural reverse operations,2011-04-01,0
A54,Structural reverse operations,2011-04-08,0
A54,Structural reverse operations,2011-04-15,0
A54,Structural reverse operations,2011-04-22,0
A54,Structural reverse operations,2012-01-13,0
A54,Structural reverse operations,2012-01-20,0
A54,Structural reverse operations,2012-01-27,0
A54,Structural reverse operations,2012-02-03,0
A54,Structural reverse operations,2012-02-10,0
A54,Structural reverse operations,2012-02-17,0
A54,Structural reverse operations,2012-02-24,0
A54,Structural reverse operations,2012-03-02,0
A54,Structural reverse operations,2012-03-09,0
A54,Structural reverse operations,2012-03-16,0
A54,Structural reverse operations,2012-03-23,0
A54,Structural reverse operations,2012-03-30,0
A54,Structural reverse operations,2012-04-06,0
A54,Structural reverse operations,2012-04-13,0
A54,Structural reverse operations,2012-04-20,0
A54,Structural reverse operations,2012-04-27,0
A54,Structural reverse operations,2012-05-04,0
A54,Structural reverse operations,2012-05-11,0
A54,Structural reverse operations,2012-05-18,0
A54,Structural reverse operations,2013-02-08,0
A54,Structural reverse operations,2013-02-15,0
A54,Structural reverse operations,2013-02-22,0
A54,Structural reverse operations,2013-03-01,0
A54,Structural reverse operations,2013-03-08,0
A54,Structural reverse operations,2013-03-15,0
A54,Structural reverse operations,2013-03-22,0
A54,Structural reverse operations,2013-03-29,0
A54,Structural reverse operations,2013-04-05,0
A54,Structural reverse operations,2013-04-12,0
A54,Structural reverse operations,2013-04-19,0
A54,Structural reverse operations,2013-04-26,0
A54,Structural reverse operations,2013-05-03,0
A54,Structural reverse operations,2013-05-10,0
A54,Structural reverse operations,2013-05-17,0
A54,Structural reverse operations,2013-05-24,0
A54,Structural reverse operations,2013-05-31,0
A54,Structural reverse operations,2013-06-07,0
A54,Structural reverse operations,2014-02-28,0
A54,Structural reverse operations,2014-03-07,0
A54,Structural reverse operations,2014-03-14,0
A54,Structural reverse operations,2014-03-21,0
A54,Structural reverse operations,2014-03-28,0
A54,Structural reverse operations,2014-04-04,0
A54,Structural reverse operations,2014-04-11,0
A54,Structural reverse operations,2014-04-18,0
A54,Structural reverse operations,2014-04-25,0
A54,Structural reverse operations,2014-05-02,0
A54,Structural reverse operations,2014-05-09,0
A54,Structural reverse operations,2014-05-16,0
A54,Structural reverse operations,2014-05-23,0
A54,Structural reverse operations,2014-05-30,0
A54,Structural reverse operations,2014-06-06,0
A54,Structural reverse operations,2014-06-13,0
A54,Structural reverse operations,2014-06-20,0
A54,Structural reverse operations,2014-06-27,0
A54,Structural reverse operations,2015-03-27,0
A54,Structural reverse operations,2015-04-03,0
A54,Structural reverse operations,2015-04-10,0
A54,Structural reverse operations,2015-04-17,0
A54,Structural reverse operations,2015-04-24,0
A54,Structural reverse operations,2015-05-01,0
